,t,phi,omega,alpha,r,r-dot,r-dotdot
765,4.25,10.5852830302189,5.95187975619143,-0.0283783127586789,0.153378659130709,-0.0254960843246016,2.2522248777369
766,4.255555556,10.6184957189241,5.94967392005637,-0.772672553863457,0.153269610706262,-0.0129310634123702,2.2511828011486
767,4.261111111,10.6516868612135,5.94320889763999,-1.51418185379076,0.153230371878199,-0.000373065777869084,2.24694228697145
768,4.266666667,10.6848329059287,5.93251796297405,-2.25063748439818,0.153261027502992,0.0121596694410556,2.23950273780425
769,4.272222222,10.7179088525508,5.91764747269942,-2.97974673316266,0.153361230353015,0.0246494044198252,2.22886870226009
770,4.277777778,10.7508914525318,5.89864342169462,-3.69922050487038,0.153531232526646,0.0370789122401585,2.21504673706827
771,4.283333333,10.7837539510933,5.87557011060366,-4.40677379127771,0.153770673550521,0.049428886289113,2.19805632134184
772,4.288888889,10.8164720426887,5.84850700793031,-5.10018958991713,0.154078667388614,0.0616800830743935,2.17793278820039
773,4.294444444,10.849022334521,5.81754282422871,-5.77732232473567,0.154454650427207,0.0738158536526754,2.15471915059034
774,4.3,10.881379888429,5.78276456575067,-6.43608089299818,0.154897840266473,0.0858205417937398,2.12847000972397
775,4.305555556,10.9135221215536,5.74426230322713,-7.07448209312743,0.155407144583712,0.0976780603303568,2.09925023946265
776,4.311111111,10.9454275551061,5.70215466894757,-7.69069220701566,0.155981899219663,0.10937188295497,2.06712482987552
777,4.316666667,10.9770782023162,5.65658559279942,-8.28303619908299,0.156621398579851,0.12088493069727,2.03215971883247
778,4.322222222,11.0084561671277,5.60769349665286,-8.84994634576736,0.157324708561411,0.132200372692192,1.99443053322214
779,4.327777778,11.0395425065543,5.55561166747142,-9.38993205242716,0.158090880900717,0.143301783015437,1.95402530641204
780,4.333333333,11.0703195811307,5.50049353861051,-9.90163084962903,0.158918832361861,0.154172629343326,1.91104376944048
781,4.338888889,11.1007723740944,5.44250745218939,-10.3838185002371,0.159807243653506,0.164797371207253,1.86559662701006
782,4.344444444,11.1308841586297,5.3818291958568,-10.8353709681271,0.160754737419828,0.175160041089628,1.81780660027381
783,4.35,11.1606390233676,5.31864444452803,-11.2553005305355,0.161759402735922,0.185243986355157,1.76780721240279
784,4.355555556,11.1900242490924,5.2531510330467,-11.6427993955164,0.162819683028626,0.195033848282865,1.71573329635985
785,4.361111111,11.2190271073992,5.18555488478341,-11.9971977215214,0.163934066155389,0.204516376948273,1.6617180202147
